"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/13/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,274 Crashes containing 6,155 Units and 7,273 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-11-05 08:25 and 2025-02-04 22:57"
"County Is In DALLAS or TARRANT or ELLIS or KAUFMAN or ROCKWALL or DENTON or COLLIN or JOHNSON"
"First Harmful Event Is In ANIMAL or OTHER OBJECT or FIXED OBJECT"


"Crash ID","County","Crash Date","Crash Time","First Harmful Event","Highway Number","Latitude","Longitude","Manner of Collision","Street Name","Surface Condition"
"20494469","TARRANT","2024-11-08","0228","FIXED OBJECT","0121","32.93053809","-97.0477794","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","2 - WET"
"20494550","DENTON","2024-11-08","0555","FIXED OBJECT","No Data","33.01436453","-96.93425914","ONE MOTOR VEHICLE - GOING STRAIGHT","DIMMIT DR","2 - WET"
"20494564","DENTON","2024-11-08","1730","FIXED OBJECT","No Data","33.02483421","-96.88505253","ONE MOTOR VEHICLE - GOING STRAIGHT","N JOSEY LN","2 - WET"
"20494614","TARRANT","2024-11-08","2333","FIXED OBJECT","No Data","32.58266431","-97.23285247","ONE MOTOR VEHICLE - GOING STRAIGHT","RENDON NEW HOPE RD","1 - DRY"
"20494725","COLLIN","2024-11-08","1535","FIXED OBJECT","1378","33.11989076","-96.6076325","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1378","2 - WET"
"20494864","TARRANT","2024-11-08","0407","FIXED OBJECT","0287","32.71364909","-97.27937685","ONE MOTOR VEHICLE - GOING STRAIGHT","US0287","2 - WET"
"20495402","DALLAS","2024-11-08","0520","FIXED OBJECT","No Data","32.97370382","-96.82191235","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20495414","COLLIN","2024-11-08","0752","FIXED OBJECT","No Data","32.990239","-96.82906325","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20495501","DALLAS","2024-11-08","1108","FIXED OBJECT","0045","32.77861904","-96.78166783","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","2 - WET"
"20495721","COLLIN","2024-11-08","1655","FIXED OBJECT","1827","33.21388453","-96.56280089","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1827","2 - WET"
"20495727","KAUFMAN","2024-11-08","1018","FIXED OBJECT","0020","32.65671511","-96.09873382","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","2 - WET"
"20496286","DALLAS","2024-11-08","1250","FIXED OBJECT","No Data","32.75386397","-96.75039523","ONE MOTOR VEHICLE - GOING STRAIGHT","S MALCOLM X BLVD","2 - WET"
"20496632","TARRANT","2024-11-08","0858","FIXED OBJECT","No Data","32.88094781","-97.4009988","ONE MOTOR VEHICLE - GOING STRAIGHT","W BAILEY BOSWELL RD","2 - WET"
"20496697","ROCKWALL","2024-11-08","0830","FIXED OBJECT","0030","32.89619612","-96.47365165","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","2 - WET"
"20496797","TARRANT","2024-11-08","2223","FIXED OBJECT","No Data","32.97220055","-97.30135993","ONE MOTOR VEHICLE - OTHER","WESTPORT PKWY","1 - DRY"
"20497273","TARRANT","2024-11-08","0213","FIXED OBJECT","No Data","32.72187659","-97.21756582","ONE MOTOR VEHICLE - GOING STRAIGHT","TRUMAN DR","2 - WET"
"20497642","DALLAS","2024-11-08","1930","FIXED OBJECT","No Data","32.97225898","-96.82149815","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20497940","ELLIS","2024-11-08","1342","FIXED OBJECT","0664","32.43267","-96.87360221","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0664","2 - WET"
"20498134","COLLIN","2024-11-08","2045","FIXED OBJECT","0289","33.04368191","-96.79448894","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","1 - DRY"
"20498695","DALLAS","2024-11-08","0119","FIXED OBJECT","0035","32.90785928","-96.89778322","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","2 - WET"
"20498729","DALLAS","2024-11-08","0211","FIXED OBJECT","0075","32.93623428","-96.75049919","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","2 - WET"
"20498780","DALLAS","2024-11-08","0300","FIXED OBJECT","No Data","32.80292194","-96.78060851","ONE MOTOR VEHICLE - GOING STRAIGHT","N CARROLL AVE","2 - WET"
"20498795","KAUFMAN","2024-11-08","2049","FIXED OBJECT","No Data","32.69054425","-96.24294272","ONE MOTOR VEHICLE - GOING STRAIGHT","E I 20","2 - WET"
"20498947","DALLAS","2024-11-08","0530","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","HARRY HINES BLVD","1 - DRY"
"20499707","DENTON","2024-11-08","1707","FIXED OBJECT","No Data","33.20740699","-97.07439246","ONE MOTOR VEHICLE - GOING STRAIGHT","FM 426","2 - WET"
"20499860","DENTON","2024-11-08","1031","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","TROPHY PARK DR","1 - DRY"
"20500051","TARRANT","2024-11-08","1340","FIXED OBJECT","No Data","32.71944552","-97.08030215","ONE MOTOR VEHICLE - GOING STRAIGHT","NEW YORK AVE","2 - WET"
"20500059","TARRANT","2024-11-08","1420","FIXED OBJECT","0360","32.74624667","-97.06213826","ONE MOTOR VEHICLE - TURNING RIGHT","SH0360","2 - WET"
"20500086","DALLAS","2024-11-08","0708","FIXED OBJECT","No Data","32.92589963","-96.5363011","ONE MOTOR VEHICLE - GOING STRAIGHT","CHIESA RD","2 - WET"
"20500179","JOHNSON","2024-11-08","1003","FIXED OBJECT","No Data","32.35267814","-97.15597354","ONE MOTOR VEHICLE - GOING STRAIGHT","CR0206","2 - WET"
"20500287","TARRANT","2024-11-08","1346","FIXED OBJECT","0360","32.68095994","-97.06253674","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","2 - WET"
"20500322","TARRANT","2024-11-08","1520","FIXED OBJECT","No Data","32.6526248","-97.08830017","ONE MOTOR VEHICLE - TURNING RIGHT","SE GREEN OAKS BLVD","2 - WET"
"20500746","DALLAS","2024-11-08","1328","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","NORTHAVEN RD","99 - UNKNOWN"
"20501089","DALLAS","2024-11-08","1325","FIXED OBJECT","0067","32.66668586","-96.86572114","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","2 - WET"
"20501199","DALLAS","2024-11-08","0300","FIXED OBJECT","0635","32.84949265","-96.64024641","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","2 - WET"
"20501514","TARRANT","2024-11-08","1015","FIXED OBJECT","0287","32.68115112","-97.27551999","ONE MOTOR VEHICLE - GOING STRAIGHT","BU0287P","2 - WET"
"20501544","DALLAS","2024-11-08","0611","FIXED OBJECT","0183","32.83787325","-97.0093841","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","2 - WET"
"20501546","DALLAS","2024-11-08","1437","FIXED OBJECT","No Data","32.85584233","-96.98080019","ONE MOTOR VEHICLE - GOING STRAIGHT","W NORTHGATE DR","2 - WET"
"20501677","DALLAS","2024-11-08","1206","FIXED OBJECT","0035","32.65814598","-96.82311769","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","2 - WET"
"20501901","DALLAS","2024-11-08","1026","FIXED OBJECT","No Data","32.98197985","-96.62089649","ONE MOTOR VEHICLE - GOING STRAIGHT","E CAMPBELL RD","2 - WET"
"20502125","ELLIS","2024-11-08","2050","FIXED OBJECT","0045","32.45659347","-96.66356045","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","2 - WET"
"20502270","COLLIN","2024-11-08","1333","FIXED OBJECT","No Data","33.15850418","-96.64758259","ONE MOTOR VEHICLE - TURNING RIGHT","S CENTRAL EXPY","3 - STANDING WATER"
"20502312","DALLAS","2024-11-08","1950","FIXED OBJECT","No Data","32.97036361","-96.68253259","ONE MOTOR VEHICLE - GOING STRAIGHT","N JUPITER RD","2 - WET"
"20502329","DALLAS","2024-11-08","1930","FIXED OBJECT","No Data","32.91748422","-96.61013261","ONE MOTOR VEHICLE - TURNING LEFT","SHOREHAVEN DR","2 - WET"
"20502933","ELLIS","2024-11-08","2353","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","HIGHLANDER AVE","1 - DRY"
"20502984","TARRANT","2024-11-08","1903","FIXED OBJECT","0114","32.94366645","-97.11595537","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","2 - WET"
"20503035","DALLAS","2024-11-08","0235","FIXED OBJECT","0352","32.76344015","-96.69451856","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0352","2 - WET"
"20503581","COLLIN","2024-11-08","2257","FIXED OBJECT","No Data","33.14431885","-96.83931112","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20503805","TARRANT","2024-11-08","1759","FIXED OBJECT","0360","32.58258859","-97.07891521","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","2 - WET"
"20504038","KAUFMAN","2024-11-08","1151","FIXED OBJECT","0243","32.59096501","-96.31282168","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0243","2 - WET"
"20504041","DALLAS","2024-11-08","0825","FIXED OBJECT","0067","32.66498837","-96.86752025","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","2 - WET"
"20504205","KAUFMAN","2024-11-08","2029","FIXED OBJECT","0175","32.62904688","-96.4492739","ONE MOTOR VEHICLE - GOING STRAIGHT","US0175","2 - WET"
"20504804","JOHNSON","2024-11-08","1218","FIXED OBJECT","0171","32.3778226","-97.40423384","ONE MOTOR VEHICLE - TURNING LEFT","SH0171","2 - WET"
"20504846","TARRANT","2024-11-08","2052","FIXED OBJECT","0377","32.64979622","-97.50079151","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","2 - WET"
"20504989","DALLAS","2024-11-08","1830","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","AVIATION PL","2 - WET"
"20505170","KAUFMAN","2024-11-08","0751","FIXED OBJECT","0175","32.38311193","-96.13782887","ONE MOTOR VEHICLE - GOING STRAIGHT","US0175","1 - DRY"
"20505794","ELLIS","2024-11-08","0520","FIXED OBJECT","0045","32.29088651","-96.55456276","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","2 - WET"
"20506063","COLLIN","2024-11-08","0800","FIXED OBJECT","1378","33.11934621","-96.60536994","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1378","2 - WET"
"20507525","DENTON","2024-11-08","1405","FIXED OBJECT","No Data","33.04000422","-97.06208249","ONE MOTOR VEHICLE - TURNING LEFT","MORRISS RD","2 - WET"
"20508344","COLLIN","2024-11-08","0203","FIXED OBJECT","No Data","33.17469413","-96.8136263","ONE MOTOR VEHICLE - GOING STRAIGHT","ELDORADO PKWY","2 - WET"
"20508523","DALLAS","2024-11-08","1755","FIXED OBJECT","0012","32.82917092","-96.91780985","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20508533","TARRANT","2024-11-08","1649","FIXED OBJECT","No Data","32.75996428","-97.39162242","ONE MOTOR VEHICLE - GOING STRAIGHT","WHITE SETTLEMENT RD","2 - WET"
"20508568","DALLAS","2024-11-08","0700","FIXED OBJECT","0635","32.92419612","-96.76459859","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","2 - WET"
"20508665","COLLIN","2024-11-08","0940","FIXED OBJECT","No Data","33.01218915","-96.79397009","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","2 - WET"
"20510745","COLLIN","2024-11-08","1535","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - TURNING LEFT","MILRANY LN","1 - DRY"
"20514028","DENTON","2024-11-08","1733","FIXED OBJECT","0377","33.34519131","-96.96844699","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","2 - WET"
"20514144","DALLAS","2024-11-08","0235","FIXED OBJECT","0035","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20514157","DALLAS","2024-11-08","0240","FIXED OBJECT","0035","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","2 - WET"
"20514893","JOHNSON","2024-11-08","0001","FIXED OBJECT","0174","32.45656432","-97.38447163","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0174","2 - WET"
"20516364","DALLAS","2024-11-08","0935","FIXED OBJECT","0635","32.92593517","-96.81552658","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","3 - STANDING WATER"
"20517735","KAUFMAN","2024-11-08","0407","ANIMAL","0034","32.78808581","-96.2290881","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0034","2 - WET"
"20520202","DALLAS","2024-11-08","1803","FIXED OBJECT","0012","32.73669776","-96.91934038","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","2 - WET"
"20521037","DALLAS","2024-11-08","1916","FIXED OBJECT","No Data","32.8361832","-96.83128172","ONE MOTOR VEHICLE - GOING STRAIGHT","LEMMON AVE","2 - WET"
"20530972","DALLAS","2024-11-08","1825","FIXED OBJECT","No Data","32.74065453","-96.69152264","ONE MOTOR VEHICLE - GOING STRAIGHT","HILLBURN DR","2 - WET"
"20530995","DALLAS","2024-11-08","2221","FIXED OBJECT","0012","32.69121386","-96.86241355","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","1 - DRY"
"20532853","DALLAS","2024-11-08","0432","FIXED OBJECT","0067","32.70142002","-96.83554702","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","2 - WET"
"20532859","DALLAS","2024-11-08","1645","FIXED OBJECT","0067","32.697324","-96.84143525","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","2 - WET"
"20533922","DALLAS","2024-11-08","2234","FIXED OBJECT","No Data","32.93068935","-96.61575101","ONE MOTOR VEHICLE - GOING STRAIGHT","E BUCKINGHAM RD","2 - WET"
"20543110","DALLAS","2024-11-08","1955","FIXED OBJECT","0012","32.69088786","-96.7797369","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","2 - WET"
"20566048","TARRANT","2024-11-08","1025","FIXED OBJECT","No Data","32.83673017","-97.32464742","ONE MOTOR VEHICLE - OTHER","SUPERIOR PKWY","99 - UNKNOWN"
"20491770","DALLAS","2024-11-09","0003","FIXED OBJECT","0030","32.76631504","-96.91830033","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20492928","ELLIS","2024-11-09","0758","FIXED OBJECT","0035","32.40484965","-96.87299579","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20493282","DALLAS","2024-11-09","1645","FIXED OBJECT","0035","32.86228549","-96.89366269","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20493647","ROCKWALL","2024-11-09","1832","FIXED OBJECT","0030","32.9333496","-96.38087304","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20493802","DALLAS","2024-11-09","0221","FIXED OBJECT","0035","32.76062744","-96.80879713","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20494179","DALLAS","2024-11-09","0001","FIXED OBJECT","No Data","32.78130287","-96.64426349","ONE MOTOR VEHICLE - GOING STRAIGHT","SKYLINE DR","1 - DRY"
"20494426","DALLAS","2024-11-09","1921","FIXED OBJECT","0183","32.83701302","-97.00800856","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","1 - DRY"
"20494431","TARRANT","2024-11-09","0230","FIXED OBJECT","No Data","32.8049773","-97.36707696","ONE MOTOR VEHICLE - GOING STRAIGHT","W LONG AVE","2 - WET"
"20494531","TARRANT","2024-11-09","0706","FIXED OBJECT","0114","32.98888747","-97.18029792","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","1 - DRY"
"20494572","DALLAS","2024-11-09","0527","FIXED OBJECT","No Data","32.96862422","-96.91698253","ONE MOTOR VEHICLE - GOING STRAIGHT","N BROADWAY ST","1 - DRY"
"20494615","TARRANT","2024-11-09","1521","FIXED OBJECT","1187","32.57990932","-97.29076963","ONE MOTOR VEHICLE - TURNING LEFT","FM1187","1 - DRY"
"20494647","TARRANT","2024-11-09","0937","FIXED OBJECT","0287","32.69472908","-97.30305689","ONE MOTOR VEHICLE - OTHER","BU0287P","1 - DRY"
"20494690","TARRANT","2024-11-09","2206","FIXED OBJECT","0287","32.72269591","-97.29427804","ONE MOTOR VEHICLE - GOING STRAIGHT","US0287","1 - DRY"
"20494770","TARRANT","2024-11-09","2347","FIXED OBJECT","0183","32.79521578","-97.33409994","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","1 - DRY"
"20494987","TARRANT","2024-11-09","0145","FIXED OBJECT","No Data","32.72741316","-97.04415473","ONE MOTOR VEHICLE - GOING STRAIGHT","S GREAT SOUTHWEST PKWY","1 - DRY"
"20494994","DALLAS","2024-11-09","1836","FIXED OBJECT","No Data","32.70412428","-97.00245252","ONE MOTOR VEHICLE - GOING STRAIGHT","CORN VALLEY RD","1 - DRY"
"20495119","TARRANT","2024-11-09","1604","FIXED OBJECT","0020","32.66155584","-97.26742398","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20495218","DALLAS","2024-11-09","0159","FIXED OBJECT","No Data","32.93823422","-96.72722573","ONE MOTOR VEHICLE - GOING STRAIGHT","CENTENNIAL BLVD","1 - DRY"
"20495280","DALLAS","2024-11-09","0351","FIXED OBJECT","No Data","32.96113409","-96.73539793","ONE MOTOR VEHICLE - GOING STRAIGHT","W ARAPAHO RD","1 - DRY"
"20496211","TARRANT","2024-11-09","1201","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","BLUE MOUND RD","1 - DRY"
"20496268","DALLAS","2024-11-09","1742","FIXED OBJECT","0635","32.92421569","-96.76560466","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20496277","DALLAS","2024-11-09","0629","FIXED OBJECT","No Data","32.85449527","-96.87929764","ONE MOTOR VEHICLE - GOING STRAIGHT","HARRY HINES BLVD","1 - DRY"
"20496310","DALLAS","2024-11-09","0245","FIXED OBJECT","No Data","32.68952427","-96.88163255","ONE MOTOR VEHICLE - GOING STRAIGHT","S WESTMORELAND RD","1 - DRY"
"20496516","DALLAS","2024-11-09","0100","FIXED OBJECT","0045","32.74786305","-96.76948978","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","1 - DRY"
"20496755","TARRANT","2024-11-09","0215","OTHER OBJECT","0820","32.83100214","-97.37673098","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","1 - DRY"
"20498561","DALLAS","2024-11-09","1020","FIXED OBJECT","No Data","32.63836925","-96.59567815","ONE MOTOR VEHICLE - GOING STRAIGHT","BECKETT RD","1 - DRY"
"20499151","TARRANT","2024-11-09","0845","FIXED OBJECT","0360","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","1 - DRY"
"20499471","COLLIN","2024-11-09","1722","FIXED OBJECT","No Data","33.03845795","-96.61214121","ONE MOTOR VEHICLE - GOING STRAIGHT","FM 2551","1 - DRY"
"20499510","COLLIN","2024-11-09","0218","FIXED OBJECT","0121","33.09269209","-96.81462877","ONE MOTOR VEHICLE - TURNING LEFT","SH0121","1 - DRY"
"20500159","DENTON","2024-11-09","0154","FIXED OBJECT","0035","33.1672081","-97.18386055","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","2 - WET"
"20500394","TARRANT","2024-11-09","0104","FIXED OBJECT","No Data","32.67994722","-97.1946067","ONE MOTOR VEHICLE - TURNING LEFT","LITTLE RD","2 - WET"
"20500402","TARRANT","2024-11-09","0501","FIXED OBJECT","0360","32.72074733","-97.06268033","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","1 - DRY"
"20500415","TARRANT","2024-11-09","0331","FIXED OBJECT","0030","32.75973545","-97.09749234","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","1 - DRY"
"20500429","TARRANT","2024-11-09","1019","FIXED OBJECT","0020","32.66931832","-97.23526062","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20500524","TARRANT","2024-11-09","1613","FIXED OBJECT","0287","32.64619409","-97.18490274","ONE MOTOR VEHICLE - GOING STRAIGHT","US0287","1 - DRY"
"20501046","DALLAS","2024-11-09","1112","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","S S COCKRELL HILL RD","1 - DRY"
"20501874","DALLAS","2024-11-09","1804","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - TURNING LEFT","S CARRIER DR","1 - DRY"
"20501967","DALLAS","2024-11-09","2115","FIXED OBJECT","0020","32.67035446","-96.70924232","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20502267","COLLIN","2024-11-09","0315","FIXED OBJECT","0005","33.17972205","-96.61868098","ONE MOTOR VEHICLE - TURNING LEFT","SH0005","2 - WET"
"20502269","COLLIN","2024-11-09","1640","FIXED OBJECT","No Data","33.16979418","-96.72638257","ONE MOTOR VEHICLE - GOING STRAIGHT","S STONEBRIDGE DR","1 - DRY"
"20502948","DALLAS","2024-11-09","0230","FIXED OBJECT","0035","32.7126423","-96.82992057","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20503559","DALLAS","2024-11-09","2024","FIXED OBJECT","No Data","32.97846958","-96.93346797","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","1 - DRY"
"20503950","TARRANT","2024-11-09","1418","FIXED OBJECT","No Data","32.69552627","-97.16107317","ONE MOTOR VEHICLE - GOING STRAIGHT","SUNSET LN","1 - DRY"
"20506274","DALLAS","2024-11-09","0200","FIXED OBJECT","No Data","32.72598244","-96.89150255","ONE MOTOR VEHICLE - GOING STRAIGHT","S COCKRELL HILL RD","1 - DRY"
"20506363","COLLIN","2024-11-09","0046","FIXED OBJECT","0546","33.12626674","-96.52430196","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0546","2 - WET"
"20507173","DALLAS","2024-11-09","0302","FIXED OBJECT","0635","32.90057905","-96.71787975","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20507337","KAUFMAN","2024-11-09","1836","FIXED OBJECT","No Data","32.65165738","-96.14949022","ONE MOTOR VEHICLE - GOING STRAIGHT","CR0125","1 - DRY"
"20507937","TARRANT","2024-11-09","2151","FIXED OBJECT","No Data","32.60729455","-97.26702557","ONE MOTOR VEHICLE - GOING STRAIGHT","RENDON RD","1 - DRY"
"20508652","COLLIN","2024-11-09","0552","OTHER OBJECT","No Data","33.03337265","-96.82919802","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20508656","COLLIN","2024-11-09","0549","FIXED OBJECT","No Data","33.02050183","-96.82936415","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","1 - DRY"
"20509759","DALLAS","2024-11-09","0302","FIXED OBJECT","No Data","32.78036876","-96.79004966","ONE MOTOR VEHICLE - GOING STRAIGHT","S CESAR CHAVEZ BLVD","1 - DRY"
"20511580","DALLAS","2024-11-09","1024","FIXED OBJECT","No Data","32.72010239","-96.87439238","ONE MOTOR VEHICLE - GOING STRAIGHT","S WESTMORELAND RD","1 - DRY"
"20520071","KAUFMAN","2024-11-09","2013","FIXED OBJECT","0429","32.81239243","-96.14253982","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0429","1 - DRY"
"20521850","COLLIN","2024-11-09","2020","FIXED OBJECT","0289","33.13954852","-96.80462864","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","1 - DRY"
"20524177","DALLAS","2024-11-09","0555","FIXED OBJECT","No Data","32.89881323","-96.8107975","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","1 - DRY"
"20531919","JOHNSON","2024-11-09","0319","OTHER OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","CR0806","1 - DRY"
"20532063","DALLAS","2024-11-09","0200","FIXED OBJECT","0012","32.73916293","-96.91918121","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","99 - UNKNOWN"
"20539555","DALLAS","2024-11-09","2030","FIXED OBJECT","No Data","32.72789426","-96.79872257","ONE MOTOR VEHICLE - OTHER","S CORINTH ST RD","1 - DRY"
"20492821","DALLAS","2024-11-10","0220","FIXED OBJECT","0045","32.56229015","-96.66533886","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","1 - DRY"
"20493471","ELLIS","2024-11-10","0818","FIXED OBJECT","0664","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0664","1 - DRY"
"20493570","DENTON","2024-11-10","0428","FIXED OBJECT","0035","33.07050371","-97.01858878","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20493573","DENTON","2024-11-10","1320","FIXED OBJECT","0035","33.00476616","-96.96855341","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20493615","ELLIS","2024-11-10","0730","FIXED OBJECT","No Data","32.53800583","-96.65510804","ONE MOTOR VEHICLE - GOING STRAIGHT","N BIRCH ST","1 - DRY"
"20493684","DALLAS","2024-11-10","0125","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","E CAMP WISDOM RD","1 - DRY"
"20493728","DALLAS","2024-11-10","0216","FIXED OBJECT","No Data","32.96519059","-96.55493062","ONE MOTOR VEHICLE - GOING STRAIGHT","PLEASANT VALLEY RD","1 - DRY"
"20493846","TARRANT","2024-11-10","0257","FIXED OBJECT","0731","32.58390079","-97.35143313","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0731","1 - DRY"
"20493875","TARRANT","2024-11-10","1929","FIXED OBJECT","No Data","32.6601143","-97.26990246","ONE MOTOR VEHICLE - GOING STRAIGHT","FOREST HILL CIR","1 - DRY"
"20493994","DENTON","2024-11-10","1724","FIXED OBJECT","No Data","33.22896572","-96.96504594","ONE MOTOR VEHICLE - GOING STRAIGHT","TOPAZOLITE RD","1 - DRY"
"20494057","DALLAS","2024-11-10","2158","FIXED OBJECT","No Data","32.96544424","-96.82586065","ONE MOTOR VEHICLE - GOING STRAIGHT","QUORUM DR","1 - DRY"
"20494089","DENTON","2024-11-10","0120","FIXED OBJECT","0035","33.17197422","-97.08795525","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","1 - DRY"
"20494210","TARRANT","2024-11-10","0657","FIXED OBJECT","0360","32.56086239","-97.08523326","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","1 - DRY"
"20494269","DALLAS","2024-11-10","0449","FIXED OBJECT","0635","32.75574436","-96.61697026","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","1 - DRY"
"20494350","KAUFMAN","2024-11-10","0203","FIXED OBJECT","0429","32.76442518","-96.22096785","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0429","1 - DRY"
